Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
9106,CA-2016-163181,11/7/2016 12:00:00 AM,11/12/2016 12:00:00 AM,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central,OFF-ST-10000129,Office Supplies,Storage,Fellowes Recycled Storage Drawers,177.65,2,0.2,-28.87
9107,CA-2016-163181,11/7/2016 12:00:00 AM,11/12/2016 12:00:00 AM,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central,TEC-MA-10001016,Technology,Machines,Canon PC170 Desktop Personal Copier,287.91,3,0.4,33.59
9208,CA-2018-140781,8/3/2018 12:00:00 AM,8/7/2018 12:00:00 AM,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Bloomington,Illinois,61701,Central,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,39.82,3,0.2,7.47
1556,CA-2018-120761,9/4/2018 12:00:00 AM,9/8/2018 12:00:00 AM,Standard Class,AB-10150,Aimee Bixby,Consumer,United States,Long Beach,New York,11561,East,TEC-AC-10000171,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",91.96,4,0,39.54
1598,CA-2018-158876,11/19/2018 12:00:00 AM,11/21/2018 12:00:00 AM,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Carrollton,Texas,75007,Central,OFF-PA-10000308,Office Supplies,Paper,Xerox 1901,16.9,4,0.2,5.28
1599,CA-2018-158876,11/19/2018 12:00:00 AM,11/21/2018 12:00:00 AM,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Carrollton,Texas,75007,Central,OFF-SU-10001165,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,6.67,1,0.2,0.5
1600,CA-2018-158876,11/19/2018 12:00:00 AM,11/21/2018 12:00:00 AM,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Carrollton,Texas,75007,Central,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",99.14,4,0.2,8.67
1601,CA-2018-158876,11/19/2018 12:00:00 AM,11/21/2018 12:00:00 AM,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Carrollton,Texas,75007,Central,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,15.99,2,0.6,-13.99
2631,CA-2016-168186,9/10/2016 12:00:00 AM,9/15/2016 12:00:00 AM,Standard Class,AB-10150,Aimee Bixby,Consumer,United States,Tulsa,Oklahoma,74133,Central,OFF-PA-10000477,Office Supplies,Paper,Xerox 1952,14.94,3,0,7.02
5114,CA-2017-147970,1/31/2017 12:00:00 AM,2/2/2017 12:00:00 AM,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Dallas,Texas,75220,Central,OFF-PA-10003936,Office Supplies,Paper,Xerox 1994,15.55,3,0.2,5.44
8497,CA-2015-169061,3/5/2015 12:00:00 AM,3/8/2015 12:00:00 AM,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701,East,OFF-AR-10000588,Office Supplies,Art,Newell 345,59.52,3,0,15.48
8498,CA-2015-169061,3/5/2015 12:00:00 AM,3/8/2015 12:00:00 AM,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701,East,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,479.97,3,0,177.59
8499,CA-2015-169061,3/5/2015 12:00:00 AM,3/8/2015 12:00:00 AM,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701,East,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,18.62,2,0,5.4
8500,CA-2015-169061,3/5/2015 12:00:00 AM,3/8/2015 12:00:00 AM,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701,East,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,49.63,6,0.2,16.75
8501,CA-2015-169061,3/5/2015 12:00:00 AM,3/8/2015 12:00:00 AM,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701,East,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,97.82,2,0,45.98
693,CA-2016-131534,3/28/2016 12:00:00 AM,4/2/2016 12:00:00 AM,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Los Angeles,California,90036,West,TEC-AC-10002253,Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,166.24,1,0,24.94
694,CA-2016-131534,3/28/2016 12:00:00 AM,4/2/2016 12:00:00 AM,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,33.4,5,0,16.03
930,CA-2018-144932,4/14/2018 12:00:00 AM,4/17/2018 12:00:00 AM,First Class,AB-10165,Alan Barnes,Consumer,United States,Toledo,Ohio,43615,East,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,14.59,3,0.2,2.55
931,CA-2018-144932,4/14/2018 12:00:00 AM,4/17/2018 12:00:00 AM,First Class,AB-10165,Alan Barnes,Consumer,United States,Toledo,Ohio,43615,East,OFF-AR-10001468,Office Supplies,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",89.86,3,0.2,21.34
932,CA-2018-144932,4/14/2018 12:00:00 AM,4/17/2018 12:00:00 AM,First Class,AB-10165,Alan Barnes,Consumer,United States,Toledo,Ohio,43615,East,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,13.87,3,0.2,5.03
3434,CA-2018-131212,12/5/2018 12:00:00 AM,12/9/2018 12:00:00 AM,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Bellevue,Washington,98006,West,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,24.82,3,0.2,8.38
3435,CA-2018-131212,12/5/2018 12:00:00 AM,12/9/2018 12:00:00 AM,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Bellevue,Washington,98006,West,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,14.98,6,0.2,5.43
4315,CA-2016-115945,6/25/2016 12:00:00 AM,7/1/2016 12:00:00 AM,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Los Angeles,California,90045,West,OFF-AR-10004062,Office Supplies,Art,Staples in misc. colors,20.96,2,0,5.24
4316,CA-2016-115945,6/25/2016 12:00:00 AM,7/1/2016 12:00:00 AM,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Los Angeles,California,90045,West,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",88.75,3,0.2,27.73
4317,CA-2016-115945,6/25/2016 12:00:00 AM,7/1/2016 12:00:00 AM,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Los Angeles,California,90045,West,OFF-ST-10001963,Office Supplies,Storage,Tennsco Regal Shelving Units,304.23,3,0,9.13
5304,US-2015-139500,11/16/2015 12:00:00 AM,11/20/2015 12:00:00 AM,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Decatur,Illinois,62521,Central,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,37.3,2,0.3,-1.07
6133,CA-2018-145737,9/15/2018 12:00:00 AM,9/20/2018 12:00:00 AM,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Lebanon,Tennessee,37087,South,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,163.96,5,0.2,59.44
8465,CA-2016-144043,5/10/2016 12:00:00 AM,5/15/2016 12:00:00 AM,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Louisville,Colorado,80027,West,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,46.69,4,0.2,-2.92
8665,CA-2018-126634,3/30/2018 12:00:00 AM,4/1/2018 12:00:00 AM,Second Class,AB-10165,Alan Barnes,Consumer,United States,Lakewood,California,90712,West,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,94.2,5,0,39.56
1331,CA-2018-127705,6/2/2018 12:00:00 AM,6/6/2018 12:00:00 AM,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Lorain,Ohio,44052,East,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,2.97,1,0.4,-0.64
1332,CA-2018-127705,6/2/2018 12:00:00 AM,6/6/2018 12:00:00 AM,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Lorain,Ohio,44052,East,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,27.44,2,0.2,2.4
1694,US-2017-158708,6/26/2017 12:00:00 AM,6/29/2017 12:00:00 AM,Second Class,AB-10255,Alejandro Ballentine,Home Office,United States,Plano,Texas,75023,Central,TEC-AC-10003133,Technology,Accessories,Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,13.62,2,0.2,3.57
2706,CA-2018-155873,6/16/2018 12:00:00 AM,6/21/2018 12:00:00 AM,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Carlsbad,New Mexico,88220,West,OFF-SU-10001165,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,16.68,2,0,4.34
2707,CA-2018-155873,6/16/2018 12:00:00 AM,6/21/2018 12:00:00 AM,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Carlsbad,New Mexico,88220,West,OFF-PA-10001246,Office Supplies,Paper,Xerox 215,19.44,3,0,9.33
2708,CA-2018-155873,6/16/2018 12:00:00 AM,6/21/2018 12:00:00 AM,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Carlsbad,New Mexico,88220,West,OFF-PA-10001815,Office Supplies,Paper,Xerox 1885,192.16,4,0,92.24
3613,CA-2016-110093,12/3/2016 12:00:00 AM,12/8/2016 12:00:00 AM,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",16.45,2,0.2,5.55
3614,CA-2016-110093,12/3/2016 12:00:00 AM,12/8/2016 12:00:00 AM,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10000171,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",36.78,2,0.2,10.58
3721,CA-2017-151155,12/20/2017 12:00:00 AM,12/24/2017 12:00:00 AM,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Jackson,Mississippi,39212,South,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,18.92,4,0,7.38
3722,CA-2017-151155,12/20/2017 12:00:00 AM,12/24/2017 12:00:00 AM,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Jackson,Mississippi,39212,South,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,15.42,2,0,6.94
4573,CA-2018-126662,7/17/2018 12:00:00 AM,7/21/2018 12:00:00 AM,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Los Angeles,California,90036,West,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,479.98,2,0.2,90
5136,CA-2017-151323,10/23/2017 12:00:00 AM,10/28/2017 12:00:00 AM,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Seattle,Washington,98103,West,OFF-FA-10002983,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,17.05,5,0,8.18
5528,CA-2016-142055,5/8/2016 12:00:00 AM,5/10/2016 12:00:00 AM,First Class,AB-10255,Alejandro Ballentine,Home Office,United States,New York City,New York,10009,East,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,37.94,2,0,18.21
9484,CA-2015-122679,7/22/2015 12:00:00 AM,7/28/2015 12:00:00 AM,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Los Angeles,California,90008,West,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,19.68,6,0,6.49
1364,US-2018-155425,11/10/2018 12:00:00 AM,11/11/2018 12:00:00 AM,First Class,AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,85705,West,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,38.39,14,0.7,-25.59
1365,US-2018-155425,11/10/2018 12:00:00 AM,11/11/2018 12:00:00 AM,First Class,AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,85705,West,TEC-MA-10003183,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,95.99,2,0.7,-64
1366,US-2018-155425,11/10/2018 12:00:00 AM,11/11/2018 12:00:00 AM,First Class,AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,85705,West,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,239.95,6,0.2,-35.99
1367,US-2018-155425,11/10/2018 12:00:00 AM,11/11/2018 12:00:00 AM,First Class,AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,85705,West,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,201.58,2,0.2,15.12
1368,US-2018-155425,11/10/2018 12:00:00 AM,11/11/2018 12:00:00 AM,First Class,AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,85705,West,FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,899.14,4,0.2,-146.11
4131,CA-2015-115336,11/18/2015 12:00:00 AM,11/25/2015 12:00:00 AM,Standard Class,AB-10600,Ann Blume,Corporate,United States,Chicago,Illinois,60623,Central,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",14.48,5,0.8,-23.89
4217,CA-2016-111234,2/18/2016 12:00:00 AM,2/22/2016 12:00:00 AM,Standard Class,AB-10600,Ann Blume,Corporate,United States,Los Angeles,California,90004,West,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,9.24,3,0,4.44
7754,CA-2016-158323,11/30/2016 12:00:00 AM,12/3/2016 12:00:00 AM,First Class,AB-10600,Ann Blume,Corporate,United States,Jacksonville,North Carolina,28540,South,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,17.09,2,0.2,1.07
338,CA-2015-129924,7/12/2015 12:00:00 AM,7/17/2015 12:00:00 AM,Standard Class,AC-10420,Alyssa Crouse,Corporate,United States,San Francisco,California,94122,West,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,7.71,2,0.2,2.8
339,CA-2015-129924,7/12/2015 12:00:00 AM,7/17/2015 12:00:00 AM,Standard Class,AC-10420,Alyssa Crouse,Corporate,United States,San Francisco,California,94122,West,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,698.35,3,0.2,-17.46
1857,US-2018-158218,5/12/2018 12:00:00 AM,5/15/2018 12:00:00 AM,Second Class,AC-10420,Alyssa Crouse,Corporate,United States,Houston,Texas,77041,Central,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,127.92,5,0.2,-15.99
1858,US-2018-158218,5/12/2018 12:00:00 AM,5/15/2018 12:00:00 AM,Second Class,AC-10420,Alyssa Crouse,Corporate,United States,Houston,Texas,77041,Central,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",34.24,4,0.8,-53.07
6237,CA-2017-144400,2/23/2017 12:00:00 AM,2/27/2017 12:00:00 AM,Standard Class,AC-10420,Alyssa Crouse,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-EN-10004386,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",57.58,3,0.2,21.59
1897,CA-2018-141789,10/3/2018 12:00:00 AM,10/6/2018 12:00:00 AM,First Class,AC-10450,Amy Cox,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1793.98,2,0,843.17
3025,CA-2016-164441,11/8/2016 12:00:00 AM,11/13/2016 12:00:00 AM,Standard Class,AC-10450,Amy Cox,Consumer,United States,New York City,New York,10011,East,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,52.27,11,0.2,17.64
3026,CA-2016-164441,11/8/2016 12:00:00 AM,11/13/2016 12:00:00 AM,Standard Class,AC-10450,Amy Cox,Consumer,United States,New York City,New York,10011,East,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),17.94,3,0,8.07
3589,CA-2018-158729,12/19/2018 12:00:00 AM,12/21/2018 12:00:00 AM,First Class,AC-10450,Amy Cox,Consumer,United States,Lafayette,Louisiana,70506,South,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,1665.62,2,0,33.31
4116,CA-2017-163573,11/24/2017 12:00:00 AM,11/27/2017 12:00:00 AM,First Class,AC-10450,Amy Cox,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,1219.96,5,0.2,381.24
4665,CA-2017-116232,9/22/2017 12:00:00 AM,9/26/2017 12:00:00 AM,Standard Class,AC-10450,Amy Cox,Consumer,United States,Pembroke Pines,Florida,33024,South,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,7.51,9,0.7,-6
4666,CA-2017-116232,9/22/2017 12:00:00 AM,9/26/2017 12:00:00 AM,Standard Class,AC-10450,Amy Cox,Consumer,United States,Pembroke Pines,Florida,33024,South,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",16.56,2,0.2,5.8
4772,US-2015-167262,10/31/2015 12:00:00 AM,11/3/2015 12:00:00 AM,Second Class,AC-10450,Amy Cox,Consumer,United States,Avondale,Arizona,85323,West,TEC-PH-10000486,Technology,Phones,Plantronics HL10 Handset Lifter,742.34,8,0.2,83.51
5815,US-2016-106495,6/15/2016 12:00:00 AM,6/17/2016 12:00:00 AM,First Class,AC-10450,Amy Cox,Consumer,United States,Tampa,Florida,33614,South,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,11.67,1,0.2,-0.73
1947,CA-2018-157987,9/2/2018 12:00:00 AM,9/6/2018 12:00:00 AM,Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009,East,OFF-AR-10000658,Office Supplies,Art,Newell 324,23.1,2,0,6.47
1948,CA-2018-157987,9/2/2018 12:00:00 AM,9/6/2018 12:00:00 AM,Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009,East,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,11.54,2,0,3.46
1949,CA-2018-157987,9/2/2018 12:00:00 AM,9/6/2018 12:00:00 AM,Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009,East,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,254.53,1,0.4,-93.33
1950,CA-2018-157987,9/2/2018 12:00:00 AM,9/6/2018 12:00:00 AM,Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009,East,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,12.98,1,0,3.76
1951,CA-2018-157987,9/2/2018 12:00:00 AM,9/6/2018 12:00:00 AM,Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009,East,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",26.43,8,0.2,8.92
1952,CA-2018-157987,9/2/2018 12:00:00 AM,9/6/2018 12:00:00 AM,Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009,East,TEC-PH-10003885,Technology,Phones,Cisco SPA508G,197.97,3,0,57.41
1953,CA-2018-157987,9/2/2018 12:00:00 AM,9/6/2018 12:00:00 AM,Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009,East,OFF-LA-10001641,Office Supplies,Labels,Avery 518,18.9,6,0,9.07
1954,CA-2018-157987,9/2/2018 12:00:00 AM,9/6/2018 12:00:00 AM,Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009,East,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1282.41,5,0.1,213.74
1955,CA-2018-157987,9/2/2018 12:00:00 AM,9/6/2018 12:00:00 AM,Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009,East,OFF-AR-10004582,Office Supplies,Art,BIC Brite Liner Grip Highlighters,4.92,3,0,2.21
1956,CA-2018-157987,9/2/2018 12:00:00 AM,9/6/2018 12:00:00 AM,Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009,East,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,238,2,0,38.08
1957,CA-2018-157987,9/2/2018 12:00:00 AM,9/6/2018 12:00:00 AM,Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009,East,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,167.97,3,0,40.31
1958,CA-2018-157987,9/2/2018 12:00:00 AM,9/6/2018 12:00:00 AM,Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009,East,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,17.12,4,0,7.7
3701,CA-2018-169411,12/24/2018 12:00:00 AM,12/29/2018 12:00:00 AM,Standard Class,AC-10615,Ann Chong,Corporate,United States,Rochester,New York,14609,East,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",37.93,1,0,6.83
6027,CA-2018-136007,2/23/2018 12:00:00 AM,3/2/2018 12:00:00 AM,Standard Class,AC-10615,Ann Chong,Corporate,United States,Seattle,Washington,98115,West,OFF-FA-10002701,Office Supplies,Fasteners,Alliance Rubber Bands,8.4,5,0,0.34
6028,CA-2018-136007,2/23/2018 12:00:00 AM,3/2/2018 12:00:00 AM,Standard Class,AC-10615,Ann Chong,Corporate,United States,Seattle,Washington,98115,West,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,71.96,5,0.2,25.19
7471,CA-2016-100734,9/15/2016 12:00:00 AM,9/20/2016 12:00:00 AM,Standard Class,AC-10615,Ann Chong,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,3.58,4,0.7,-2.86
7472,CA-2016-100734,9/15/2016 12:00:00 AM,9/20/2016 12:00:00 AM,Standard Class,AC-10615,Ann Chong,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",147.18,2,0.2,-29.44
9530,CA-2018-101637,3/24/2018 12:00:00 AM,3/25/2018 12:00:00 AM,Same Day,AC-10615,Ann Chong,Corporate,United States,Beaumont,Texas,77705,Central,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,12.77,2,0.2,0.96
2843,CA-2018-135650,3/23/2018 12:00:00 AM,3/27/2018 12:00:00 AM,Standard Class,AC-10660,Anna Chung,Consumer,United States,Huntsville,Texas,77340,Central,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,143.73,2,0.2,-32.34
4898,US-2015-122021,10/15/2015 12:00:00 AM,10/17/2015 12:00:00 AM,First Class,AC-10660,Anna Chung,Consumer,United States,Parma,Ohio,44134,East,FUR-CH-10003761,Furniture,Chairs,Global Italian Leather Office Chair,183.37,2,0.3,-7.86
